PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-7-11,22,19,16,12,11,10,72,61,49,1020,1018,1015,,,,24,13,,0.00,1,,190<br />
2003-7-12,20,17,13,15,13,11,88,78,64,1016,1015,1014,32,19,5,23,10,34,0.00,5,Rain,161<br />
2003-7-13,22,18,14,13,11,9,88,70,43,1021,1019,1016,32,27,16,19,8,,0.00,7,Rain,135<br />
2003-7-14,22,18,14,13,13,12,94,76,53,1021,1020,1018,32,21,10,16,5,,0.00,6,Fog-Rain,96<br />
2003-7-15,24,19,15,12,11,10,77,64,44,1018,1016,1014,,,,13,10,,0.00,6,,320<br />
2003-7-16,20,18,13,10,9,8,72,59,49,1022,1018,1014,,,,24,14,29,0.00,5,,275<br />
2003-7-17,23,17,10,12,9,8,87,61,38,1024,1022,1020,,,,16,11,,0.00,1,,353<br />
2003-7-18,24,17,11,11,9,9,88,60,38,1022,1021,1019,,,,13,8,,0.00,2,,197<br />
2003-7-19,22,17,12,11,9,8,82,62,46,1020,1019,1017,,,,11,3,,0.00,4,,125<br />
2003-7-20,25,20,15,15,13,10,88,65,44,1022,1021,1018,32,32,32,23,8,35,0.00,5,Rain,119<br />
2003-7-21,27,21,15,15,14,12,88,64,45,1021,1019,1016,,,,11,6,,0.00,1,,103<br />
2003-7-22,24,19,14,13,12,11,82,65,50,1020,1018,1015,,,,16,5,,0.00,2,,111<br />
2003-7-23,22,16,11,12,11,9,88,67,53,1020,1017,1016,,,,13,5,,0.00,1,,104<br />
2003-7-24,23,17,11,11,10,7,82,65,46,1018,1016,1014,,,,14,8,,0.00,1,,159<br />
2003-7-25,24,17,11,12,11,9,88,66,44,1015,1014,1013,,,,13,5,,0.00,3,,177<br />
2003-7-26,24,18,13,12,11,10,82,64,47,1021,1019,1014,32,32,32,19,6,,0.00,2,,71<br />
2003-7-27,26,19,13,13,12,11,88,65,44,1024,1022,1019,32,32,32,14,3,,0.00,0,Fog,81<br />
2003-7-28,26,19,13,14,13,10,88,64,44,1020,1019,1016,,,,14,3,,0.00,0,,90<br />
2003-7-29,28,21,15,14,13,12,88,60,42,1018,1016,1014,,,,11,5,,0.00,0,,101<br />
2003-7-30,28,21,14,14,13,11,88,62,39,1015,1014,1012,32,32,32,14,5,,0.00,0,,106<br />
2003-7-31,23,18,13,13,11,10,82,67,47,1016,1015,1014,32,32,32,14,5,,0.00,1,,91<br />
2003-8-1,22,17,13,12,11,9,82,67,52,1019,1017,1015,,,,19,6,,0.00,1,,20<br />
2003-8-2,23,17,11,12,11,8,82,64,47,1018,1016,1014,,,,16,10,,0.00,3,,41<br />
2003-8-3,22,16,11,11,11,9,94,68,50,1016,1015,1014,,,,21,6,,0.00,3,Fog,114<br />
2003-8-4,23,17,11,11,10,9,88,69,47,1018,1016,1014,32,27,19,19,6,,0.00,3,,120<br />
2003-8-5,26,18,11,13,11,9,88,63,36,1014,1013,1011,32,32,32,21,5,32,0.00,3,,92<br />
2003-8-6,20,17,13,11,10,6,82,66,40,1016,1015,1013,32,28,24,23,13,32,0.00,5,Rain,119<br />
2003-8-7,24,17,11,11,10,8,82,63,44,1017,1016,1015,32,27,24,13,5,,0.00,2,,114<br />
2003-8-8,22,17,13,15,12,10,83,73,56,1017,1016,1015,32,29,24,10,6,,0.00,6,Rain,214<br />
2003-8-9,21,17,13,12,11,10,82,74,53,1019,1017,1016,32,32,32,14,6,,0.00,5,,124<br />
2003-8-10,20,17,13,12,11,9,82,68,52,1020,1019,1017,,,,26,5,39,0.00,5,,117<br />
2003-8-11,21,16,12,13,11,8,82,68,56,1020,1019,1019,32,32,32,13,8,,0.00,5,Rain,243<br />
2003-8-12,22,16,11,12,11,9,88,70,50,1020,1019,1018,,,,13,8,,0.00,2,,211<br />
2003-8-13,22,16,11,12,11,9,88,70,46,1021,1020,1018,,,,19,8,27,0.00,1,,179<br />
2003-8-14,28,19,11,13,10,5,94,59,23,1022,1019,1015,,,,13,5,,0.00,1,,343<br />
2003-8-15,27,20,13,12,11,9,77,55,36,1017,1016,1014,,,,34,10,45,0.00,4,,269<br />
2003-8-16,21,18,15,12,11,10,82,65,49,1022,1021,1017,,,,26,10,37,0.00,2,,187<br />
2003-8-17,24,18,13,14,12,11,88,68,50,1021,1019,1016,,,,13,5,,0.00,2,,117<br />
2003-8-18,25,19,13,12,12,10,88,63,44,1018,1016,1015,,,,19,5,27,0.00,1,,77<br />
2003-8-19,22,17,13,11,11,10,82,65,46,1018,1016,1014,,,,14,5,,0.00,3,,120<br />
2003-8-20,24,17,11,11,10,8,88,65,41,1022,1019,1015,,,,14,3,,0.00,1,,114<br />
2003-8-21,25,18,11,12,10,8,82,61,39,1015,1013,1010,,,,14,5,,0.00,2,,103<br />
2003-8-22,24,18,12,11,8,2,82,56,24,1015,1012,1010,,,,26,6,35,0.00,5,,149<br />
2003-8-23,19,14,9,8,6,4,76,55,40,1021,1019,1016,,,,21,11,,0.00,3,,239<br />
2003-8-24,21,14,8,9,6,5,81,57,37,1021,1020,1020,,,,14,8,,0.00,5,,170<br />
2003-8-25,23,17,11,10,8,5,82,58,33,1020,1016,1012,,,,14,6,,0.00,6,Rain,275<br />
2003-8-26,22,18,14,11,10,9,77,60,46,1016,1014,1013,32,32,32,19,8,32,0.00,4,,225<br />
2003-8-27,22,16,11,11,10,8,82,68,50,1019,1017,1015,,,,21,11,27,0.00,1,,186<br />
2003-8-28,25,18,11,11,10,8,88,64,41,1020,1019,1017,,,,13,5,,0.00,1,,18<br />
2003-8-29,25,18,11,13,11,8,82,63,44,1022,1020,1018,,,,13,6,,0.00,0,,137<br />
2003-8-30,23,17,10,12,10,8,87,65,44,1020,1019,1017,,,,16,3,,0.00,3,Fog,99<br />
2003-8-31,22,16,10,11,9,7,82,67,50,1021,1019,1018,,,,16,5,,0.00,2,,124<br />
2003-9-1,25,17,9,10,8,6,93,60,29,1022,1020,1017,,,,14,3,,0.00,2,Fog,75<br />
2003-9-2,27,19,11,12,9,6,77,57,34,1018,1016,1013,,,,11,5,,0.00,1,,156<br />
2003-9-3,27,19,12,12,10,8,77,59,39,1015,1013,1012,,,,11,5,,0.00,2,,123<br />
2003-9-4,24,18,12,12,11,9,88,67,44,1015,1013,1012,,,,24,5,,0.00,3,,137<br />
2003-9-5,21,16,10,10,9,7,87,72,46,1015,1013,1012,,,,13,3,,0.00,3,Fog,113<br />
2003-9-6,21,14,9,14,10,6,88,76,46,1012,1010,1009,32,31,24,13,3,,0.00,6,Fog-Rain-Thunderstorm,103<br />
2003-9-7,19,16,13,14,12,10,88,79,60,1013,1012,1010,32,22,11,19,11,,0.00,6,Rain,154<br />
2003-9-8,19,14,11,10,9,8,88,69,52,1013,1012,1010,24,24,24,19,10,27,0.00,5,Rain,206<br />
2003-9-9,21,17,13,10,8,7,82,62,43,1012,1008,1006,24,24,24,16,6,,0.00,4,,78<br />
2003-9-10,16,14,13,13,11,9,88,82,72,1018,1016,1013,32,23,13,16,8,,0.00,7,Rain,126<br />
2003-9-11,18,16,13,12,11,9,88,72,59,1022,1020,1018,32,28,24,19,11,27,0.00,6,Fog-Rain,179<br />
2003-9-12,19,13,8,9,7,5,88,69,49,1029,1027,1023,,,,13,5,,0.00,1,,212<br />
2003-9-13,19,13,8,10,8,5,87,70,46,1029,1026,1021,,,,19,8,,0.00,3,,188<br />
2003-9-14,18,13,9,11,9,6,88,71,52,1020,1018,1017,32,25,24,11,3,,0.00,6,Rain,119<br />
2003-9-15,18,13,8,9,7,4,93,72,42,1018,1015,1010,32,28,24,23,10,32,0.00,5,Rain,241<br />
2003-9-16,15,11,8,9,7,5,87,75,51,1016,1012,1009,32,28,24,13,6,,0.00,5,Rain,195<br />
2003-9-17,15,11,7,9,7,5,88,76,59,1022,1021,1016,32,28,10,27,11,50,0.00,7,Rain,197<br />
2003-9-18,14,12,11,12,11,9,88,86,77,1020,1015,1013,32,16,2,14,5,,0.00,7,Rain,138<br />
2003-9-19,20,15,10,11,10,8,88,72,52,1020,1016,1013,32,29,24,14,5,,0.00,3,,292<br />
2003-9-20,18,13,9,9,8,7,88,74,52,1024,1023,1021,,,,11,8,,0.00,3,,256<br />
2003-9-21,19,13,7,10,8,5,93,73,49,1026,1024,1022,,,,11,8,,0.00,3,,255<br />
2003-9-22,20,14,8,10,9,6,93,74,52,1022,1019,1015,,,,13,3,,0.00,2,,137<br />
2003-9-23,19,14,10,11,9,8,94,75,52,1019,1018,1016,,,,14,3,,0.00,4,,73<br />
2003-9-24,20,14,8,10,8,6,93,72,49,1019,1017,1016,,,,11,6,,0.00,3,,242<br />
2003-9-25,21,16,11,11,10,8,88,67,53,1024,1022,1017,,,,16,8,,0.00,2,,82<br />
2003-9-26,23,16,8,10,9,7,93,70,41,1025,1023,1020,,,,13,5,,0.00,0,Fog,320<br />
2003-9-27,28,19,10,11,9,7,82,61,35,1020,1017,1014,,,,11,5,,0.00,1,,312<br />
2003-9-28,29,21,13,11,9,7,77,52,25,1015,1013,1011,,,,13,8,,0.00,1,,303<br />
2003-9-29,17,13,10,10,9,7,87,74,63,1017,1014,1011,32,19,10,24,6,32,0.00,1,Fog,147<br />
2003-9-30,20,14,9,12,10,7,94,78,56,1020,1018,1017,32,13,0,13,5,,0.00,5,Fog,278<br />
2003-10-1,21,14,9,12,10,8,94,77,56,1019,1018,1017,32,25,24,10,3,,0.00,2,,47<br />
2003-10-2,16,12,8,11,9,7,93,83,68,1019,1017,1014,32,12,0,21,3,,0.00,3,Fog,104<br />
2003-10-3,16,13,10,11,9,8,94,88,68,1015,1014,1011,11,1,0,10,3,,0.00,6,Fog,122<br />
2003-10-4,13,11,9,11,10,9,100,95,88,1014,1013,1011,8,2,0,19,3,,0.00,7,Fog,118<br />
2003-10-5,14,12,10,12,11,9,100,94,82,1017,1016,1015,32,8,0,16,5,,0.00,7,Fog,161<br />
2003-10-6,14,13,12,13,12,10,100,95,88,1016,1011,1007,24,9,2,19,5,,0.00,8,Rain,57<br />
2003-10-7,18,14,10,12,10,8,100,77,55,1012,1010,1007,32,24,11,23,11,,0.00,5,Fog,172<br />
2003-10-8,17,13,10,12,9,6,94,80,63,1009,1004,998,32,23,10,37,13,82,0.00,5,Rain,173<br />
2003-10-9,14,11,9,8,7,6,87,75,59,1015,1012,1009,32,29,24,24,14,27,0.00,5,Rain,183<br />
2003-10-10,15,12,9,10,8,6,88,76,55,1020,1018,1015,32,32,32,21,8,,0.00,6,Rain,162<br />
2003-10-11,12,11,10,9,8,7,94,87,72,1017,1010,1007,32,27,13,29,10,50,0.00,7,Rain,133<br />
2003-10-12,16,12,9,10,9,8,100,85,68,1023,1013,1008,32,20,5,34,21,63,0.00,6,Rain,199<br />
2003-10-13,14,10,6,8,7,5,100,82,63,1029,1026,1022,32,32,32,11,6,,0.00,5,Fog,285<br />
2003-10-14,14,9,5,8,6,4,93,77,58,1023,1021,1020,32,32,32,19,11,,0.00,4,Fog,259<br />
2003-10-15,11,8,5,9,7,4,100,93,87,1020,1010,1006,32,21,5,26,10,42,0.00,7,Rain,183<br />
2003-10-16,14,12,10,13,11,9,100,96,94,1009,1005,1002,24,5,2,34,13,64,0.00,8,Rain,131<br />
2003-10-17,16,14,12,15,13,12,100,97,94,1010,1008,1006,8,3,1,19,11,,0.00,8,Fog-Rain,107<br />
2003-10-18,17,14,12,14,11,10,100,82,68,1009,1008,1007,32,26,8,21,13,,0.00,6,Rain,140<br />
2003-10-19,16,13,10,14,12,10,100,94,77,1018,1014,1009,32,10,0,13,3,,0.00,6,Fog-Rain,131<br />
2003-10-20,18,14,12,15,13,11,100,92,68,1017,1010,1005,24,11,2,21,10,45,0.00,8,Rain,127<br />
2003-10-21,15,14,13,14,13,12,100,93,88,1023,1020,1014,32,22,2,21,10,,0.00,7,Fog-Rain,242<br />
2003-10-22,16,13,11,14,11,5,100,86,62,1021,1013,1011,32,10,0,26,11,37,0.00,6,Fog-Rain,180<br />
2003-10-23,14,10,6,8,6,5,93,75,55,1032,1029,1022,32,32,32,23,10,,0.00,4,Rain,256<br />
2003-10-24,14,10,7,7,6,5,93,81,63,1035,1034,1032,32,32,32,19,10,,0.00,6,,288<br />
2003-10-25,14,9,5,8,7,5,100,86,63,1038,1036,1035,32,31,24,11,5,,0.00,3,,294<br />
2003-10-26,14,10,6,10,8,6,100,89,72,1035,1033,1029,32,21,0,11,5,,0.00,5,Fog,273<br />
2003-10-27,13,10,8,10,9,8,100,94,77,1028,1026,1020,32,11,0,11,3,,0.00,8,Fog-Rain,95<br />
2003-10-28,17,12,7,12,8,1,94,70,36,1019,1011,1007,32,23,13,32,13,48,0.00,6,,252<br />
2003-10-29,11,7,3,4,2,-5,100,69,37,1016,1011,1009,32,32,32,29,13,48,0.00,3,,329<br />
2003-10-30,10,8,6,-5,-7,-10,40,34,25,1029,1023,1017,32,32,32,35,29,52,0.00,4,,47<br />
2003-10-31,7,3,-2,-3,-8,-12,80,44,27,1030,1028,1025,32,32,32,29,16,47,0.00,2,,36<br />
2003-11-1,6,2,-2,2,-1,-5,93,81,70,1025,1021,1018,32,29,19,14,8,,0.00,7,Rain,279<br />
2003-11-2,10,5,0,4,-1,-7,100,67,39,1019,1018,1017,32,25,19,21,11,,0.00,3,,330<br />
2003-11-3,8,3,-2,-1,-4,-10,93,67,27,1023,1021,1020,,,,19,10,,0.00,1,,268<br />
2003-11-4,6,2,-3,-3,-6,-9,80,56,34,1025,1024,1023,,,,26,16,40,0.00,0,,18<br />
2003-11-5,6,1,-3,-2,-4,-6,93,72,42,1027,1025,1024,32,32,32,14,8,,0.00,1,,280<br />
2003-11-6,7,1,-4,0,-3,-5,93,79,43,1028,1026,1022,32,30,19,13,8,,0.00,0,,283<br />
2003-11-7,8,2,-3,1,-2,-4,93,72,49,1022,1019,1017,32,29,19,13,8,,0.00,3,Rain,294<br />
2003-11-8,11,6,2,2,1,-1,81,71,47,1019,1017,1015,32,32,32,14,6,,0.00,6,Rain,285<br />
2003-11-9,11,6,0,3,1,-2,93,78,50,1015,1015,1013,32,32,32,10,6,,0.00,2,,260<br />
2003-11-10,12,7,2,8,6,1,93,84,71,1015,1013,1009,32,28,13,19,5,35,0.00,7,Rain,206<br />
2003-11-11,14,8,2,6,4,2,100,74,54,1030,1021,1010,32,32,32,27,13,39,0.00,5,,264<br />
2003-11-12,11,6,2,8,4,1,100,92,76,1031,1029,1023,32,25,3,11,6,,0.00,4,,228<br />
2003-11-13,9,4,1,6,3,0,100,95,71,1023,1016,1013,24,8,0,14,8,,0.00,3,Fog,290<br />
2003-11-14,9,4,1,7,4,1,100,94,87,1015,1013,1009,24,17,2,10,5,,0.00,8,Fog,263<br />
2003-11-15,11,8,6,9,7,5,100,94,81,1008,1007,1006,32,15,3,19,3,,0.00,7,Fog-Rain,166<br />
2003-11-16,11,8,6,8,6,5,100,88,67,1008,997,991,32,23,10,34,11,55,0.00,7,Rain,163<br />
2003-11-17,10,8,7,8,4,2,93,74,58,1014,1007,998,32,15,2,40,26,63,0.00,6,Rain,205<br />
2003-11-18,13,7,2,11,4,2,100,86,67,1013,1008,1001,24,13,4,37,19,61,0.00,8,Rain,274<br />
2003-11-19,8,4,1,3,1,-2,93,77,61,1016,1011,1004,32,27,5,24,13,40,0.00,5,Rain,237<br />
2003-11-20,6,2,-1,1,-1,-2,100,87,66,1018,1017,1017,32,26,24,16,6,,0.00,4,,280<br />
2003-11-21,4,1,-1,-1,-2,-3,100,85,61,1026,1023,1018,32,20,2,19,8,,0.00,5,Snow,277<br />
2003-11-22,4,1,-1,2,0,-1,100,85,70,1029,1028,1026,32,26,4,13,5,,0.00,8,Rain-Snow,213<br />
2003-11-23,6,4,3,5,3,1,100,92,81,1029,1019,1009,24,11,2,23,11,34,0.00,7,Rain,125<br />
2003-11-24,8,3,-1,3,1,-2,93,78,57,1016,1012,1005,32,26,16,23,11,,0.00,5,Rain,246<br />
2003-11-25,9,7,5,4,2,0,93,76,58,1004,1001,997,32,26,13,23,14,32,0.00,6,Rain,237<br />
2003-11-26,9,4,0,2,1,-1,93,79,58,1026,1015,1005,32,32,32,19,8,27,0.00,4,,241<br />
2003-11-27,9,7,5,5,4,2,93,82,66,1028,1024,1016,32,30,24,19,10,,0.00,8,Rain,134<br />
2003-11-28,10,8,5,8,7,3,100,89,71,1015,1007,1003,32,12,3,29,19,47,0.00,7,Rain,157<br />
2003-11-29,9,6,2,5,3,0,100,86,76,1023,1017,1011,32,31,24,11,6,,0.00,4,,276<br />
2003-11-30,7,3,1,2,0,-1,93,77,61,1025,1023,1020,32,32,32,14,8,,0.00,2,,309<br />
2003-12-1,6,3,1,4,2,-1,100,87,76,1020,1018,1017,32,18,2,14,10,,0.00,7,Rain,293<br />
2003-12-2,9,7,5,8,5,1,100,93,70,1020,1016,1009,24,10,1,34,8,45,0.00,7,Rain,256<br />
2003-12-3,8,4,0,3,1,-1,93,84,61,1028,1026,1020,32,32,32,26,8,39,0.00,2,,269<br />
2003-12-4,11,8,6,6,0,-5,87,59,33,1024,1010,1001,32,30,16,45,23,74,0.00,7,Rain,114<br />
2003-12-5,10,8,7,7,7,4,93,86,71,1006,1001,991,32,25,16,35,18,60,0.00,8,Rain,147<br />
2003-12-6,8,6,3,5,4,2,100,84,76,1005,1003,993,32,32,32,23,14,34,0.00,6,Rain,153<br />
2003-12-7,7,4,1,5,3,1,100,88,71,1017,1009,1004,32,19,8,19,11,,0.00,7,Rain,29<br />
2003-12-8,7,3,0,4,3,0,100,93,76,1023,1022,1018,24,19,1,13,6,,0.00,5,Fog,270<br />
2003-12-9,6,3,1,4,0,-2,93,77,61,1022,1017,1013,32,23,16,23,11,34,0.00,6,Rain,353<br />
2003-12-10,5,4,4,4,2,0,100,85,70,1014,1012,1011,24,15,2,19,10,29,0.00,8,Rain,19<br />
2003-12-11,6,4,4,5,4,3,100,94,87,1015,1012,1006,24,15,3,14,5,,0.00,8,Rain,276<br />
2003-12-12,9,6,3,6,3,1,100,83,62,1011,1007,1003,32,26,8,23,11,35,0.00,6,Rain,181<br />
2003-12-13,9,7,5,5,3,2,93,81,71,1008,1001,999,32,27,16,23,11,35,0.00,7,Rain,155<br />
2003-12-14,8,6,3,5,3,1,93,83,70,1017,1007,1001,32,28,11,29,14,42,0.00,5,Rain,172<br />
2003-12-15,8,4,2,4,3,0,93,81,71,1024,1021,1017,24,24,13,27,14,40,0.00,7,Rain,149<br />
2003-12-16,8,7,5,6,4,3,87,83,76,1026,1015,1008,24,22,8,37,21,58,0.00,6,Rain,173<br />
2003-12-17,8,4,2,6,4,2,100,92,81,1031,1029,1027,32,24,10,11,6,,0.00,6,Rain,258<br />
2003-12-18,9,6,2,3,2,1,93,86,62,1027,1022,1018,,,,13,10,,0.00,4,,279<br />
2003-12-19,8,4,2,7,3,1,100,89,76,1017,1012,1009,32,29,24,16,6,,0.00,7,Rain,258<br />
2003-12-20,10,8,4,8,6,2,100,90,81,1017,1013,1010,32,21,2,14,8,,0.00,6,Fog-Rain,140<br />
2003-12-21,9,6,2,6,3,1,100,89,76,1025,1022,1017,32,22,19,10,5,,0.00,6,,262<br />
2003-12-22,8,6,3,5,3,1,100,89,76,1025,1019,1012,32,27,19,13,5,,0.00,6,,281<br />
2003-12-23,10,6,2,6,3,1,100,87,66,1011,1003,993,32,30,24,24,8,37,0.00,8,Rain,256<br />
2003-12-24,10,8,6,7,5,3,93,81,62,1002,994,989,32,24,10,37,14,52,0.00,7,Rain,158<br />
2003-12-25,8,4,-1,3,1,-2,93,76,57,1014,1009,1002,32,26,24,23,10,32,0.00,4,Rain,245<br />
2003-12-26,6,2,-2,2,-1,-3,93,83,70,1020,1018,1015,32,32,32,24,11,35,0.00,4,Rain,183<br />
2003-12-27,5,2,0,3,1,-1,93,85,75,1019,1017,1015,32,29,16,26,10,42,0.00,6,Fog-Rain,182<br />
2003-12-28,5,1,-2,0,-1,-3,93,84,61,1020,1018,1014,32,31,24,16,6,,0.00,2,Rain,277<br />
2003-12-29,4,0,-3,-1,-3,-5,93,77,56,1017,1015,1013,32,27,24,21,13,34,0.00,2,,317<br />
2003-12-30,3,0,-3,0,-2,-5,93,84,70,1017,1013,1006,24,7,3,37,13,55,0.00,7,Rain-Snow,133<br />
2003-12-31,5,2,0,3,2,-1,93,88,81,1007,1006,1006,24,17,13,23,13,,0.00,8,Rain,158<br />
2004-1-1,5,3,1,2,1,-1,93,83,70,1007,1002,998,32,26,19,21,10,,0.00,7,Rain,14<br />
2004-1-2,3,0,-2,0,-1,-3,100,86,75,1014,1012,1008,32,14,1,26,6,35,0.00,7,Rain-Snow,356<br />
2004-1-3,-2,-3,-6,-2,-12,-17,100,57,39,1027,1021,1014,32,8,1,40,29,55,0.00,6,Snow,50<br />
2004-1-4,-3,-4,-6,-13,-15,-17,50,44,40,1037,1033,1027,,,,37,26,53,0.00,1,,52<br />
2004-1-5,-2,-3,-5,-10,-12,-15,55,51,46,1038,1034,1028,,,,40,32,61,0.00,7,,58<br />
2004-1-6,-1,-3,-4,-2,-5,-11,100,83,51,1027,1016,1006,8,3,1,26,16,,0.00,8,Rain-Snow,44<br />
2004-1-7,7,2,-1,5,2,-2,100,91,87,1008,1005,1003,32,11,1,27,13,45,0.00,8,Fog-Rain-Snow,154<br />
2004-1-8,8,6,3,6,4,2,100,91,87,1018,1013,1002,32,23,16,19,10,27,0.00,8,Rain,201<br />
2004-1-9,6,4,4,6,4,3,100,95,93,1016,1014,1012,32,25,10,13,8,,0.00,7,Rain,265<br />
2004-1-10,9,7,5,8,6,4,100,96,93,1023,1021,1017,16,6,1,14,8,,0.00,8,Fog-Rain,208<br />
2004-1-11,8,7,5,6,5,4,100,95,87,1020,1019,1018,32,8,0,13,6,,0.00,7,Fog-Rain,276<br />
2004-1-12,8,6,4,6,5,4,100,92,87,1021,1016,1014,32,22,13,21,8,,0.00,7,Rain,239<br />
2004-1-13,8,7,6,8,7,6,100,96,87,1022,1021,1017,24,20,13,13,5,,0.00,8,Rain,268<br />
2004-1-14,11,9,7,9,8,6,100,94,87,1016,1015,1014,24,17,5,13,6,,0.00,8,Rain,174<br />
2004-1-15,12,7,3,9,6,2,100,84,62,1020,1016,1013,32,15,5,23,11,,0.00,5,Rain,228<br />
2004-1-16,7,3,1,5,3,0,100,93,87,1021,1020,1019,32,22,13,10,6,,0.00,6,,261<br />
2004-1-17,8,6,3,5,4,2,100,91,76,1019,1018,1016,32,25,11,11,5,,0.00,7,Rain,271<br />
2004-1-18,9,7,6,7,7,5,100,94,87,1019,1017,1017,24,14,2,21,6,,0.00,8,Rain,141<br />
2004-1-19,8,7,5,7,7,5,100,96,93,1026,1022,1019,16,10,2,14,5,,0.00,7,Rain,281<br />
2004-1-20,7,6,6,6,6,5,100,95,93,1030,1028,1026,24,8,2,10,5,,0.00,8,,309<br />
2004-1-21,7,6,4,5,4,4,100,91,81,1031,1029,1028,24,19,11,10,2,,0.00,8,,71<br />
